category	description	cov	adv	free	bold	rank1	rank2	rank3	rank4	rank5	rank6	rank7	rank8	rank9	rank10	cov_us_year	cov_conversions_year
96000765	Acoustical Materials: High Temperature	SO	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96000765	Acoustical Materials: High Temperature	TN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96000765	Acoustical Materials: High Temperature	UN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
96000765	Acoustical Materials: High Temperature	VA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96000765	Acoustical Materials: High Temperature	WA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96000765	Acoustical Materials: High Temperature	WI	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
96000765	Acoustical Materials: High Temperature	WP	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	AZ	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	CN	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	CS	1	6	1	0	0	0	0	0	0	0	0	0	0	9	1
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	CT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	DN	2	1	2	0	0	0	0	0	0	0	0	0	0	6	7
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	EP	1	8	1	0	0	0	0	0	0	0	0	0	0	30	3
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	FL	2	1	2	0	0	0	0	0	0	0	0	0	0	13	1
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	GA	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	GT	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	IA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	IL	2	5	2	0	0	0	0	0	0	0	0	0	0	7	8
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	IN	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	JN	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	JS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	LA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	MD	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	MI	2	4	2	0	0	0	0	0	0	0	0	0	0	1	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	MN	2	2	2	0	0	0	0	0	0	0	0	0	0	15	8
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	MO	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	NA	9	48	5	1	1	1	1	0	0	0	0	0	0	339	194
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	NO	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	NT	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	ON	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	OR	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	PR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	SC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	SO	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	UN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	VA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	WA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	WI	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
291179	Acoustical Panels: Exterior, Free-Standing, Removable & Wall Mount	WP	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291278	Acoustical Panels: Rental	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291278	Acoustical Panels: Rental	IL	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2
291278	Acoustical Panels: Rental	JN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291278	Acoustical Panels: Rental	NA	0	3	0	0	0	0	0	0	0	0	0	0	0	14	1
96100060	Acoustical Systems: Custom Designed & Built	AB	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	AZ	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
96100060	Acoustical Systems: Custom Designed & Built	CN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	CO	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	CS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	CT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	EM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	EP	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	FL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	GT	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	IL	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	IN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	JN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	KY	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	LA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	MD	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	MI	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	MN	1	3	1	0	0	0	0	0	0	0	0	0	0	2	0
96100060	Acoustical Systems: Custom Designed & Built	NA	4	35	3	1	0	0	0	0	0	0	0	0	0	11	36
96100060	Acoustical Systems: Custom Designed & Built	NC	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
96100060	Acoustical Systems: Custom Designed & Built	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	NO	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	OK	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	ON	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	OR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	SO	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	UN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	VA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	WI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	WM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96100060	Acoustical Systems: Custom Designed & Built	WP	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
291401	Acrolein	CS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291401	Acrolein	DN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291401	Acrolein	EP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291401	Acrolein	IL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291401	Acrolein	JN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291401	Acrolein	NA	1	5	1	0	0	0	0	0	0	0	0	0	0	58	67
291401	Acrolein	ON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291401	Acrolein	PR	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	CN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	CT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	DN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	EP	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	FL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	GT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	MS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	NA	4	16	4	0	0	0	0	0	0	0	0	0	0	26	130
291609	Acrylates	NH	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	SO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	UN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	WA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	WI	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291609	Acrylates	WP	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	AB	0	3	0	0	0	0	0	0	0	0	0	0	0	4	5
295402	Acrylic Products	AL	1	9	1	0	0	0	0	0	0	0	0	0	0	2	0
295402	Acrylic Products	AR	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	AZ	5	11	4	1	0	0	0	0	0	0	0	0	0	167	144
295402	Acrylic Products	BC	0	5	0	0	0	0	0	0	0	0	0	0	0	12	13
295402	Acrylic Products	CN	8	22	6	1	1	0	0	0	0	0	0	0	0	181	127
295402	Acrylic Products	CO	2	8	1	1	0	0	0	0	0	0	0	0	0	2	2
295402	Acrylic Products	CS	16	49	13	1	1	1	0	0	0	0	0	0	0	53	120
295402	Acrylic Products	CT	2	18	1	1	0	0	0	0	0	0	0	0	0	75	41
295402	Acrylic Products	DC	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	DE	2	5	2	0	0	0	0	0	0	0	0	0	0	1	0
295402	Acrylic Products	DN	6	21	4	1	1	0	0	0	0	0	0	0	0	75	98
295402	Acrylic Products	EM	5	18	4	1	0	0	0	0	0	0	0	0	0	32	43
295402	Acrylic Products	EP	9	32	7	1	1	0	0	0	0	0	0	0	0	7	7
295402	Acrylic Products	FL	8	42	5	1	1	1	0	0	0	0	0	0	0	277	336
295402	Acrylic Products	GA	3	16	1	1	1	0	0	0	0	0	0	0	0	48	31
295402	Acrylic Products	GT	5	24	3	1	1	0	0	0	0	0	0	0	0	34	47
295402	Acrylic Products	IA	3	4	2	1	0	0	0	0	0	0	0	0	0	1	1
295402	Acrylic Products	ID	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	IL	19	27	17	1	1	0	0	0	0	0	0	0	0	14	41
295402	Acrylic Products	IN	7	9	6	1	0	0	0	0	0	0	0	0	0	2	4
295402	Acrylic Products	JN	8	25	6	1	1	0	0	0	0	0	0	0	0	35	77
295402	Acrylic Products	JS	5	9	4	1	0	0	0	0	0	0	0	0	0	14	15
295402	Acrylic Products	KS	2	3	1	1	0	0	0	0	0	0	0	0	0	1	0
295402	Acrylic Products	KY	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	LA	1	7	0	1	0	0	0	0	0	0	0	0	0	12	14
295402	Acrylic Products	MB	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	MD	4	12	3	1	0	0	0	0	0	0	0	0	0	12	13
295402	Acrylic Products	ME	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	MI	6	21	5	1	0	0	0	0	0	0	0	0	0	78	97
295402	Acrylic Products	MN	9	12	7	1	1	0	0	0	0	0	0	0	0	169	27
295402	Acrylic Products	MO	3	4	1	1	1	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	MS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	MT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	NA	62	454	54	9	8	8	8	7	2	1	1	0	0	1700	2132
295402	Acrylic Products	NB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	NC	4	24	2	1	1	0	0	0	0	0	0	0	0	60	83
295402	Acrylic Products	ND	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0
295402	Acrylic Products	NE	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	NH	2	4	2	0	0	0	0	0	0	0	0	0	0	4	6
295402	Acrylic Products	NO	8	25	6	1	1	0	0	0	0	0	0	0	0	17	20
295402	Acrylic Products	NS	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
295402	Acrylic Products	NT	6	18	4	1	1	0	0	0	0	0	0	0	0	72	83
295402	Acrylic Products	NV	1	4	0	1	0	0	0	0	0	0	0	0	0	2	8
295402	Acrylic Products	OK	3	6	2	1	0	0	0	0	0	0	0	0	0	55	40
295402	Acrylic Products	ON	3	10	2	1	0	0	0	0	0	0	0	0	0	16	7
295402	Acrylic Products	OR	2	10	1	1	0	0	0	0	0	0	0	0	0	17	19
295402	Acrylic Products	PR	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	QC	2	6	1	1	0	0	0	0	0	0	0	0	0	12	25
295402	Acrylic Products	RI	0	7	0	0	0	0	0	0	0	0	0	0	0	3	6
295402	Acrylic Products	SC	3	7	1	1	1	0	0	0	0	0	0	0	0	32	19
295402	Acrylic Products	SD	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	SO	2	7	1	1	0	0	0	0	0	0	0	0	0	54	61
295402	Acrylic Products	TN	4	12	2	1	1	0	0	0	0	0	0	0	0	11	4
295402	Acrylic Products	UN	5	14	3	1	1	0	0	0	0	0	0	0	0	115	139
295402	Acrylic Products	UT	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	VA	5	10	4	1	0	0	0	0	0	0	0	0	0	35	37
295402	Acrylic Products	VT	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
295402	Acrylic Products	WA	1	6	0	1	0	0	0	0	0	0	0	0	0	35	22
295402	Acrylic Products	WI	7	14	6	1	0	0	0	0	0	0	0	0	0	9	20
295402	Acrylic Products	WM	2	3	1	1	0	0	0	0	0	0	0	0	0	7	10
295402	Acrylic Products	WP	3	10	2	1	0	0	0	0	0	0	0	0	0	4	6
295402	Acrylic Products	WV	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	AB	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	AL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	AZ	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	BC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	CN	3	3	3	0	0	0	0	0	0	0	0	0	0	1	1
291658	Acrylic: Cast	CO	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
291658	Acrylic: Cast	CS	6	6	6	0	0	0	0	0	0	0	0	0	0	11	29
291658	Acrylic: Cast	CT	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	DC	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	DE	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	DN	4	4	4	0	0	0	0	0	0	0	0	0	0	1	0
291658	Acrylic: Cast	EM	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	EP	4	4	4	0	0	0	0	0	0	0	0	0	0	10	17
291658	Acrylic: Cast	FL	4	4	4	0	0	0	0	0	0	0	0	0	0	1	5
291658	Acrylic: Cast	GA	1	2	1	0	0	0	0	0	0	0	0	0	0	1	2
291658	Acrylic: Cast	GT	1	2	1	0	0	0	0	0	0	0	0	0	0	1	2
291658	Acrylic: Cast	IA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	ID	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	IL	5	4	5	0	0	0	0	0	0	0	0	0	0	6	8
291658	Acrylic: Cast	IN	2	2	2	0	0	0	0	0	0	0	0	0	0	1	0
291658	Acrylic: Cast	JN	4	4	4	0	0	0	0	0	0	0	0	0	0	5	0
291658	Acrylic: Cast	JS	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	KY	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	LA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	MD	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	MI	1	4	1	0	0	0	0	0	0	0	0	0	0	1	0
291658	Acrylic: Cast	MN	2	3	2	0	0	0	0	0	0	0	0	0	0	6	9
291658	Acrylic: Cast	MO	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	NA	13	27	13	0	0	0	0	0	0	0	0	0	0	126	217
291658	Acrylic: Cast	NC	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	NH	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	NO	3	4	3	0	0	0	0	0	0	0	0	0	0	1	2
291658	Acrylic: Cast	NT	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	ON	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1
291658	Acrylic: Cast	OR	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	PR	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	QC	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	RI	0	3	0	0	0	0	0	0	0	0	0	0	0	1	2
291658	Acrylic: Cast	SC	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	SO	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	TN	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	UN	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	UT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	VA	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1
291658	Acrylic: Cast	WA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
291658	Acrylic: Cast	WI	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
291658	Acrylic: Cast	WP	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	AZ	4	0	4	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	CN	5	0	5	0	0	0	0	0	0	0	0	0	0	9	0
291732	Acrylic: Laser Cut	CO	1	0	1	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	CS	7	4	7	0	0	0	0	0	0	0	0	0	0	12	3
291732	Acrylic: Laser Cut	CT	1	0	1	0	0	0	0	0	0	0	0	0	0	10	0
291732	Acrylic: Laser Cut	DC	1	0	1	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	DE	1	0	1	0	0	0	0	0	0	0	0	0	0	10	0
291732	Acrylic: Laser Cut	DN	3	4	3	0	0	0	0	0	0	0	0	0	0	13	1
291732	Acrylic: Laser Cut	EM	2	1	2	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	EP	5	2	5	0	0	0	0	0	0	0	0	0	0	13	3
291732	Acrylic: Laser Cut	FL	6	1	6	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	GA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	GT	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	IA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	IL	5	2	5	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	IN	3	0	3	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	JN	4	2	4	0	0	0	0	0	0	0	0	0	0	10	0
291732	Acrylic: Laser Cut	JS	3	0	3	0	0	0	0	0	0	0	0	0	0	10	0
291732	Acrylic: Laser Cut	KS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	KY	1	0	1	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	MD	1	2	1	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	MI	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	MN	3	0	3	0	0	0	0	0	0	0	0	0	0	11	3
291732	Acrylic: Laser Cut	MO	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	MT	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	NA	12	28	9	4	2	1	0	0	0	0	0	0	0	31	18
291732	Acrylic: Laser Cut	NC	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	ND	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	NE	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	NH	1	0	1	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	NM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	NO	4	0	4	0	0	0	0	0	0	0	0	0	0	7	0
291732	Acrylic: Laser Cut	NT	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	ON	2	1	2	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	OR	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	PR	1	0	1	0	0	0	0	0	0	0	0	0	0	7	0
291732	Acrylic: Laser Cut	QC	2	0	2	0	0	0	0	0	0	0	0	0	0	8	0
291732	Acrylic: Laser Cut	RI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	SC	2	0	2	0	0	0	0	0	0	0	0	0	0	8	6
291732	Acrylic: Laser Cut	SD	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	SO	1	1	1	0	0	0	0	0	0	0	0	0	0	7	0
291732	Acrylic: Laser Cut	TN	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	UN	3	0	3	0	0	0	0	0	0	0	0	0	0	7	0
291732	Acrylic: Laser Cut	VA	1	2	1	0	0	0	0	0	0	0	0	0	0	17	10
291732	Acrylic: Laser Cut	WA	2	2	2	0	0	0	0	0	0	0	0	0	0	2	10
291732	Acrylic: Laser Cut	WI	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
291732	Acrylic: Laser Cut	WP	2	1	2	0	0	0	0	0	0	0	0	0	0	7	0
295204	Acrylic: Mirror	AL	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	AR	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	AZ	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	CN	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
295204	Acrylic: Mirror	CO	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	CS	3	4	3	0	0	0	0	0	0	0	0	0	0	4	3
295204	Acrylic: Mirror	CT	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	DC	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	DE	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	DN	2	1	1	1	0	0	0	0	0	0	0	0	0	2	2
295204	Acrylic: Mirror	EM	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	EP	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	FL	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	GT	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	IA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	ID	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	IL	5	2	4	1	0	0	0	0	0	0	0	0	0	6	5
295204	Acrylic: Mirror	IN	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	JN	3	2	2	1	0	0	0	0	0	0	0	0	0	1	0
295204	Acrylic: Mirror	JS	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	KS	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	KY	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	MD	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
295204	Acrylic: Mirror	MI	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0
295204	Acrylic: Mirror	MN	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0
